94.0000,0.1642,0.6040
95.0000,0.0647,0.4874
96.0000,0.3201,0.5345
97.0000,0.1787,0.5785
98.0000,0.8480,0.5636
99.0000,0.2098,0.3406
100.0000,0.8161,0.6725
101.0000,0.7271,0.4906
102.0000,0.1874,0.1589
103.0000,0.8199,0.6713
104.0000,0.2611,0.7170
105.0000,0.1051,0.4806
106.0000,0.2799,0.4751
107.0000,0.5566,0.8577
108.0000,0.1168,0.4488
109.0000,0.4415,0.1384
110.0000,0.6892,0.4714
111.0000,0.8276,0.8105
112.0000,0.3781,0.6880
113.0000,0.1826,0.6894
114.0000,0.2742,0.2371
115.0000,0.7649,0.7660
116.0000,0.1768,0.2744
117.0000,0.4381,0.3761
118.0000,0.4381,0.3761
119.0000,0.2083,0.4927
120.0000,0.5310,0.5351
121.0000,0.8158,0.4298
122.0000,0.4430,0.3839
123.0000,0.8363,0.7436
124.0000,0.8314,0.6902
125.0000,0.2817,0.3920
126.0000,0.0414,0.3411
127.0000,0.2776,0.4151
128.0000,0.1889,0.5235
129.0000,0.3050,0.5291
130.0000,0.3740,0.1682
131.0000,0.5401,0.4575
132.0000,0.8340,0.7422
133.0000,0.3431,0.3400
134.0000,0.8596,0.7407
135.0000,0.1758,0.5750
136.0000,0.7359,0.4618
137.0000,0.1748,0.5785
138.0000,0.0680,0.3264
139.0000,0.6884,0.5295
140.0000,0.2678,0.2914
141.0000,0.3284,0.4622
142.0000,0.4125,0.1112
143.0000,0.2792,0.2333
144.0000,0.4613,0.0759
145.0000,0.8318,0.8932
146.0000,0.8256,0.3313
147.0000,0.4694,0.8053
148.0000,0.5264,0.8484
149.0000,0.7666,0.5033
150.0000,0.4645,0.5969
151.0000,0.6277,0.1750
152.0000,0.9329,0.5095
153.0000,0.6516,0.3038
154.0000,0.3726,0.3405
155.0000,0.8338,0.5439
156.0000,0.0523,0.6242
157.0000,0.5365,0.4003
158.0000,0.3848,0.1089
159.0000,0.1077,0.4371
160.0000,0.4048,0.4234
161.0000,0.2720,0.2364
162.0000,0.6903,0.5868
163.0000,0.4548,0.4599
164.0000,0.4387,0.1426
165.0000,0.3573,0.4893
166.0000,0.0961,0.5312
167.0000,0.7709,0.5230
168.0000,0.3409,0.4981
169.0000,0.3409,0.4981
170.0000,0.2740,0.8442
171.0000,0.0212,0.6641
172.0000,0.2171,0.5094
173.0000,0.2218,0.1446
174.0000,0.2828,0.4861
175.0000,0.4627,0.4001
176.0000,0.0642,0.3296
177.0000,0.2834,0.2004
178.0000,0.2997,0.4677
179.0000,0.4918,0.8097
180.0000,0.2848,0.2696
181.0000,0.7442,0.8795
182.0000,0.4556,0.7526
183.0000,0.5440,0.4386
184.0000,0.0985,0.3516
185.0000,0.3177,0.4599
186.0000,0.5619,0.4275
187.0000,0.3132,0.1679
188.0000,0.0850,0.5649
189.0000,0.5727,0.8273
190.0000,0.0360,0.3246
191.0000,0.5820,0.8452
192.0000,0.5744,0.1794
193.0000,0.2768,0.8802
194.0000,0.1330,0.3161
195.0000,0.4616,0.6977
196.0000,0.4060,0.1405
197.0000,0.1404,0.2930
198.0000,0.5309,0.5235
199.0000,0.2863,0.7560
200.0000,0.0632,0.4628
201.0000,0.1101,0.4564
202.0000,0.0161,0.4087
203.0000,0.6719,0.4289
204.0000,0.0686,0.2943
205.0000,0.1230,0.3811
206.0000,0.3999,0.5110
207.0000,0.7891,0.3095
208.0000,0.4916,0.9957
209.0000,0.2211,0.1439
210.0000,0.6111,0.3267
211.0000,0.4001,0.4684
212.0000,0.8988,0.7673
213.0000,0.2839,0.5323
214.0000,0.2057,0.8548
215.0000,0.4530,0.4561
216.0000,0.8476,0.7698
217.0000,0.2445,0.7838
218.0000,0.8074,0.5008
219.0000,0.5684,0.0666
220.0000,0.3370,0.7148
221.0000,0.5657,0.3404
222.0000,0.6290,0.7545
223.0000,0.0801,0.3970
224.0000,0.5342,0.9568
225.0000,0.2285,0.2977
226.0000,0.7804,0.7815
227.0000,0.1166,0.4398
228.0000,0.2430,0.2870
229.0000,0.8766,0.3651
230.0000,0.0358,0.5796
231.0000,0.0358,0.5792
232.0000,0.1517,0.4689
233.0000,0.2565,0.2515
234.0000,0.9218,0.7144
235.0000,0.3242,0.5388
236.0000,0.3859,0.1158
237.0000,0.3649,0.2205
238.0000,0.2037,0.8390
239.0000,0.2036,0.8387
240.0000,0.0378,0.6860
241.0000,0.3870,0.8170
242.0000,0.2104,0.3571
243.0000,0.9832,0.4913
244.0000,0.9216,0.7142
245.0000,0.1800,0.7989
246.0000,0.7013,0.4077
247.0000,0.2504,0.1877
248.0000,0.2700,0.3011
249.0000,0.0743,0.2944
250.0000,0.9676,0.4924
251.0000,0.2178,0.3364
252.0000,0.2739,0.2602
253.0000,0.5308,0.6989
254.0000,0.0387,0.6470
255.0000,0.6549,0.3926
256.0000,0.6201,0.1571
257.0000,0.0672,0.4494
258.0000,0.8510,0.6698
259.0000,0.8362,0.5456
260.0000,0.4815,0.5781
261.0000,0.5898,0.4680
262.0000,0.6427,0.4978
263.0000,0.8225,0.6699
264.0000,0.8891,0.3097
265.0000,0.4198,0.0415
266.0000,0.2821,0.2398
267.0000,0.2816,0.2381
268.0000,0.9005,0.7096
269.0000,0.6206,0.3389
270.0000,0.3237,0.2085
271.0000,0.8228,0.6993
272.0000,0.4062,0.1213
273.0000,0.7642,0.3569
274.0000,0.8556,0.3425
275.0000,0.8400,0.6784
276.0000,0.1863,0.5397
277.0000,0.0913,0.6194
278.0000,0.7461,0.1696
279.0000,0.2185,0.4748
280.0000,0.5932,0.4535
281.0000,0.3488,0.0936
282.0000,0.3177,0.3924
283.0000,0.5072,0.5307
284.0000,0.3463,0.6892
285.0000,0.1726,0.2024
286.0000,0.6090,0.2486
287.0000,0.3567,0.9099
288.0000,0.7527,0.6587
289.0000,0.8585,0.7594
290.0000,0.1350,0.6677
291.0000,0.5699,0.7227
292.0000,0.0438,0.6165
293.0000,0.0359,0.6348
294.0000,0.7825,0.4201
295.0000,0.6394,0.2757
296.0000,0.3621,0.3202
297.0000,0.4664,0.5036
298.0000,0.5482,0.5157
299.0000,0.6677,0.3421
300.0000,0.4054,0.0472
301.0000,0.2139,0.6914
302.0000,0.9706,0.4839
303.0000,0.5395,0.5287
304.0000,0.5338,0.5265
305.0000,0.5877,0.4350
306.0000,0.8158,0.5761
307.0000,0.1974,0.3406
308.0000,0.1653,0.7937
309.0000,0.1739,0.3201
310.0000,0.5958,0.8091
311.0000,0.4811,0.5891
312.0000,0.1900,0.7745
313.0000,0.7916,0.2870
314.0000,0.2767,0.7043
315.0000,0.2316,0.5884
316.0000,0.6703,0.7002
317.0000,0.5547,0.0638
318.0000,0.6724,0.3713
319.0000,0.0539,0.3141
320.0000,0.3395,0.5429
321.0000,0.1845,0.6896
322.0000,0.4291,0.2771
323.0000,0.8267,0.8881
324.0000,0.3083,0.2049
325.0000,0.6794,0.3555
326.0000,0.7218,0.7609
327.0000,0.4177,0.4615
328.0000,0.6291,0.0699
329.0000,0.4073,0.0424
330.0000,0.7426,0.4148
331.0000,0.3325,0.1437
332.0000,0.7556,0.8159
333.0000,0.2393,0.2225
334.0000,0.3566,0.1821
335.0000,0.8004,0.3061
336.0000,0.6343,0.3277
337.0000,0.2318,0.6601
338.0000,0.4420,0.9123
339.0000,0.2625,0.5405
340.0000,0.3334,0.5295
341.0000,0.4006,0.7767
342.0000,0.4806,0.5120
343.0000,0.5294,0.2217
344.0000,0.3257,0.5311
345.0000,0.8534,0.6204
346.0000,0.3779,0.7242
347.0000,0.4252,0.9252
348.0000,0.3969,0.7068
349.0000,0.1364,0.3523
350.0000,0.4459,0.7526
351.0000,0.9537,0.6249
352.0000,0.3612,0.7280
353.0000,0.4407,0.9048
354.0000,0.8462,0.7804
355.0000,0.0504,0.6041
356.0000,0.5813,0.3350
357.0000,0.8479,0.6857
358.0000,0.0461,0.6019
359.0000,0.7884,0.6849
360.0000,0.2668,0.7033
361.0000,0.8131,0.6282
362.0000,0.5982,0.4297
363.0000,0.3072,0.4857
364.0000,0.3301,0.3932
365.0000,0.3890,0.7546
366.0000,0.3631,0.6851
367.0000,0.6410,0.3092
368.0000,0.6543,0.6576
369.0000,0.6710,0.2012
370.0000,0.3022,0.2799
371.0000,0.2778,0.2199
372.0000,0.9481,0.6211
373.0000,0.2642,0.4253
374.0000,0.2048,0.2201
375.0000,0.3783,0.3531
376.0000,0.0625,0.3396
377.0000,0.9587,0.6234
378.0000,0.7694,0.8453
379.0000,0.7132,0.3918
380.0000,0.3243,0.2024
381.0000,0.3867,0.5305
382.0000,0.6544,0.6574
383.0000,0.1991,0.4256
384.0000,0.9198,0.5391
385.0000,0.8399,0.3111
386.0000,0.3296,0.8242
387.0000,0.6711,0.5502
388.0000,0.3909,0.6083
389.0000,0.6652,0.0998
390.0000,0.4036,0.1204
391.0000,0.2892,0.1285
392.0000,0.9590,0.6324
393.0000,0.7700,0.2551
394.0000,0.4653,0.8235
395.0000,0.9609,0.6291
396.0000,0.3908,0.1044
397.0000,0.1425,0.5863
398.0000,0.2363,0.1061
399.0000,0.3225,0.1848
400.0000,0.3133,0.0695
401.0000,0.7950,0.4121
402.0000,0.4262,0.7103
403.0000,0.3377,0.7158
404.0000,0.6438,0.2726
405.0000,0.2953,0.4156
406.0000,0.3264,0.5957
407.0000,0.6626,0.1640
408.0000,0.9321,0.6441
409.0000,0.3916,0.1060
410.0000,0.2688,0.2202
411.0000,0.6475,0.4199
412.0000,0.3410,0.6365
413.0000,0.6049,0.3145
414.0000,0.2901,0.5877
415.0000,0.7758,0.1368
416.0000,0.4909,0.7193
417.0000,0.7349,0.2654
418.0000,0.6502,0.8808
419.0000,0.9118,0.5490
420.0000,0.2912,0.1380
421.0000,0.2302,0.1950
422.0000,0.2372,0.0922
423.0000,0.8633,0.6478
424.0000,0.4342,0.6824
425.0000,0.4558,0.4865
426.0000,0.4451,0.4833
427.0000,0.1633,0.3359
428.0000,0.5270,0.4016
429.0000,0.6125,0.4888
430.0000,0.7652,0.8465
431.0000,0.4400,0.2646
432.0000,0.8161,0.3941
433.0000,0.4078,0.0544
434.0000,0.2930,0.3800
435.0000,0.2740,0.7057
436.0000,0.0382,0.3277
437.0000,0.7927,0.2907
438.0000,0.2936,0.8136
439.0000,0.2195,0.3359
440.0000,0.2148,0.5375
441.0000,0.6518,0.7464
442.0000,0.3757,0.7339
443.0000,0.9271,0.5437
444.0000,0.4589,0.3342
445.0000,0.5573,0.7807
446.0000,0.4459,0.7525
447.0000,0.0851,0.4261
448.0000,0.5266,0.1017
449.0000,0.2935,0.5260
450.0000,0.3656,0.1075
451.0000,0.1415,0.4343
452.0000,0.1327,0.4508
453.0000,0.0338,0.3301
454.0000,0.5717,0.7770
455.0000,0.4275,0.4266
456.0000,0.3319,0.2775
457.0000,0.6563,0.2599
458.0000,0.7940,0.6162
459.0000,0.1391,0.2118
460.0000,0.5366,0.5265
461.0000,0.8747,0.4429
462.0000,0.6673,0.6801
463.0000,0.5254,0.4916
464.0000,0.7750,0.4471
465.0000,0.5082,0.7011
466.0000,0.4569,0.7255
467.0000,0.4405,0.7511
468.0000,0.2369,0.2937
469.0000,0.3136,0.4118
470.0000,0.8735,0.8081
471.0000,0.7068,0.6335
472.0000,0.7365,0.8203
473.0000,0.9581,0.4106
474.0000,0.6379,0.3714
475.0000,0.1817,0.3784
476.0000,0.7358,0.5122
477.0000,0.4074,0.7671
478.0000,0.4802,0.8051
479.0000,0.2361,0.6187
480.0000,0.8191,0.3961
481.0000,0.3793,0.1831
482.0000,0.3102,0.7129
483.0000,0.5705,0.1917
484.0000,0.2500,0.2983
485.0000,0.2771,0.1094
486.0000,0.2371,0.1036
487.0000,0.0712,0.3877
488.0000,0.2059,0.3498
489.0000,0.5531,0.9465
490.0000,0.2112,0.5432
491.0000,0.5651,0.5652
492.0000,0.4438,0.7095
493.0000,0.9633,0.6344
494.0000,0.1720,0.6871
495.0000,0.6481,0.6613
496.0000,0.4119,0.2378
497.0000,0.5289,0.9567
498.0000,0.3324,0.2233
499.0000,0.5115,0.4204
500.0000,0.5642,0.4333
501.0000,0.5112,0.4248
502.0000,0.1759,0.2737
503.0000,0.8474,0.6968
504.0000,0.1264,0.4435
505.0000,0.6799,0.7887
506.0000,0.7328,0.8751
507.0000,0.1182,0.4504
508.0000,0.9200,0.5757
509.0000,0.8422,0.6891
510.0000,0.7898,0.7698
511.0000,0.7394,0.8497
512.0000,0.2987,0.8833
513.0000,0.2726,0.2398
514.0000,0.8475,0.7457
515.0000,0.4494,0.4732
516.0000,0.4411,0.8647
517.0000,0.5573,0.1076
518.0000,0.5156,0.5832
519.0000,0.6911,0.5460
520.0000,0.0331,0.3331
521.0000,0.7409,0.8162
522.0000,0.1569,0.5989
523.0000,0.2137,0.8304
524.0000,0.7764,0.7977
525.0000,0.5665,0.0679
526.0000,0.6278,0.7846
527.0000,0.8605,0.8355
528.0000,0.1731,0.6741
529.0000,0.4798,0.1225
530.0000,0.1025,0.4484
531.0000,0.6960,0.2931
532.0000,0.4002,0.1293
533.0000,0.6996,0.1609
534.0000,0.4410,0.8551
535.0000,0.5513,0.0715
536.0000,0.5460,0.1595
537.0000,0.3674,0.1278
538.0000,0.7103,0.1994
539.0000,0.2475,0.7255
540.0000,0.1436,0.7419
541.0000,0.3500,0.3317
542.0000,0.6320,0.4934
543.0000,0.0392,0.5929
544.0000,0.6693,0.8322
545.0000,0.1856,0.5808
546.0000,0.4654,0.7739
547.0000,0.6659,0.4605
548.0000,0.1794,0.3850
549.0000,0.1215,0.7217
550.0000,0.1195,0.4450
551.0000,0.7708,0.6528
552.0000,0.4684,0.8111
553.0000,0.3453,0.8230
554.0000,0.3856,0.1513
555.0000,0.3825,0.6970
556.0000,0.8737,0.8137
557.0000,0.3832,0.2079
558.0000,0.2109,0.7497
559.0000,0.4650,0.7723
560.0000,0.1982,0.5438
561.0000,0.2130,0.8578
562.0000,0.1595,0.5473
563.0000,0.3578,0.1701
564.0000,0.4761,0.8567
565.0000,0.0778,0.5614
566.0000,0.6265,0.2776
567.0000,0.4102,0.2273
568.0000,0.2092,0.3357
569.0000,0.2316,0.3763
570.0000,0.2212,0.1439
571.0000,0.5100,0.5388
572.0000,0.8520,0.7009
573.0000,0.7004,0.6293
574.0000,0.2969,0.0638
575.0000,0.9213,0.7784
576.0000,0.6262,0.4271
577.0000,0.7194,0.3234
578.0000,0.3291,0.2340
579.0000,0.7600,0.5601
580.0000,0.0495,0.5617
581.0000,0.5417,0.4265
582.0000,0.7421,0.2247
583.0000,0.5500,0.9391
584.0000,0.7123,0.1659
585.0000,0.5554,0.3170
586.0000,0.5291,0.2504
587.0000,0.5367,0.6784
588.0000,0.7832,0.4059
589.0000,0.5587,0.5034
590.0000,0.8704,0.8241
591.0000,0.5694,0.8196
592.0000,0.3971,0.0367
593.0000,0.7680,0.4811
594.0000,0.6691,0.8322
595.0000,0.3746,0.0690
596.0000,0.5237,0.3211
597.0000,0.6642,0.2552
598.0000,0.2396,0.5269
599.0000,0.3524,0.6874
600.0000,0.4421,0.2484
601.0000,0.6683,0.6798
602.0000,0.2868,0.4049
603.0000,0.8457,0.6982
604.0000,0.9307,0.7263
605.0000,0.4741,0.8074
606.0000,0.8882,0.3115
607.0000,0.3254,0.2716
608.0000,0.8939,0.8015
609.0000,0.8399,0.6658
610.0000,0.2861,0.3974
611.0000,0.5363,0.4011
612.0000,0.2555,0.3403
613.0000,0.3001,0.8614
614.0000,0.9565,0.6215
615.0000,0.2082,0.3324
616.0000,0.0732,0.2874
617.0000,0.4551,0.2670
618.0000,0.2795,0.2274
619.0000,0.0625,0.2667
620.0000,0.2131,0.1307
621.0000,0.4800,0.7884
622.0000,0.8633,0.7151
623.0000,0.5688,0.2646
624.0000,0.8403,0.6677
625.0000,0.8059,0.4920
626.0000,0.5876,0.1218
627.0000,0.2361,0.4615
628.0000,0.4503,0.6541
629.0000,0.7399,0.7446
630.0000,0.5819,0.7662
631.0000,0.4229,0.0433
632.0000,0.2531,0.2061
633.0000,0.5313,0.4472
634.0000,0.1156,0.4301
635.0000,0.5797,0.0618
636.0000,0.5531,0.4223
637.0000,0.3025,0.1620
638.0000,0.7058,0.3843
639.0000,0.6361,0.3197
640.0000,0.7766,0.1373
641.0000,0.7524,0.1237
642.0000,0.3855,0.1725
643.0000,0.3194,0.2242
644.0000,0.6415,0.2485
645.0000,0.3548,0.5370
646.0000,0.4109,0.5088
647.0000,0.3827,0.4617
648.0000,0.9603,0.6310
649.0000,0.2315,0.5260
650.0000,0.5149,0.6411
651.0000,0.7809,0.7812
652.0000,0.2332,0.2898
653.0000,0.6870,0.1809
654.0000,0.4280,0.2241
655.0000,0.0569,0.4678
656.0000,0.5228,0.3907
657.0000,0.8920,0.7631
658.0000,0.3852,0.0928
659.0000,0.1732,0.5754
660.0000,0.4932,0.5915
661.0000,0.8676,0.7288
662.0000,0.8673,0.7285
663.0000,0.7171,0.4564
664.0000,0.3830,0.3783
665.0000,0.3208,0.5713
666.0000,0.3933,0.1048
667.0000,0.1015,0.4266
668.0000,0.1791,0.5277
669.0000,0.4462,0.4727
670.0000,0.4914,0.5459
671.0000,0.7033,0.3595
672.0000,0.5178,0.6373
673.0000,0.7584,0.5964
674.0000,0.8005,0.8088
675.0000,0.1917,0.5994
676.0000,0.4943,0.4377
677.0000,0.0772,0.3419
678.0000,0.5295,0.5229
679.0000,0.4023,0.0314
680.0000,0.7903,0.4272
681.0000,0.3810,0.8330
682.0000,0.4372,0.3900
683.0000,0.0647,0.3169
684.0000,0.3797,0.6577
685.0000,0.3774,0.7048
686.0000,0.5609,0.6307
687.0000,0.5189,0.0973
688.0000,0.4809,0.4342
689.0000,0.3795,0.7139
690.0000,0.5890,0.5879
691.0000,0.1086,0.4606
692.0000,0.3591,0.1456
693.0000,0.1772,0.6680
694.0000,0.1510,0.4055
695.0000,0.5634,0.6160
696.0000,0.5677,0.7990
697.0000,0.2423,0.4607
698.0000,0.3680,0.9056
699.0000,0.3049,0.2997
700.0000,0.6130,0.4198
701.0000,0.6399,0.8073
702.0000,0.2354,0.5519
703.0000,0.6769,0.6702
704.0000,0.7479,0.1919
705.0000,0.6104,0.6770
706.0000,0.5682,0.3472
707.0000,0.5957,0.1259
708.0000,0.1453,0.6985
709.0000,0.6133,0.6070
710.0000,0.4384,0.6759
711.0000,0.1184,0.3708
712.0000,0.4393,0.9211
713.0000,0.1600,0.7854
714.0000,0.8267,0.8218
715.0000,0.8316,0.3306
716.0000,0.8264,0.3327
717.0000,0.1561,0.5130
718.0000,0.4800,0.1213
719.0000,0.3570,0.4890
720.0000,0.2850,0.8646
721.0000,0.4045,0.0421
722.0000,0.3588,0.9089
723.0000,0.1188,0.6792
724.0000,0.0445,0.6232
725.0000,0.0548,0.5392
726.0000,0.1245,0.3459
727.0000,0.3492,0.1873
728.0000,0.5457,0.6654
729.0000,0.8766,0.8049
730.0000,0.6230,0.1461
731.0000,0.8144,0.4307
732.0000,0.1334,0.3756
733.0000,0.8794,0.7064
734.0000,0.0682,0.4155
735.0000,0.6129,0.0574
736.0000,0.7553,0.3789
737.0000,0.6382,0.1608
738.0000,0.0276,0.4059
739.0000,0.1133,0.4031
740.0000,0.0906,0.4667
741.0000,0.3643,0.3730
742.0000,0.6646,0.2141
743.0000,0.4006,0.5115
744.0000,0.3555,0.8185
745.0000,0.0941,0.3518
746.0000,0.6201,0.1571
747.0000,0.5862,0.2156
748.0000,0.9153,0.6830
749.0000,0.4268,0.3072
750.0000,0.4024,0.1162
751.0000,0.3823,0.7018
752.0000,0.5756,0.5158
753.0000,0.9473,0.6336
754.0000,0.4176,0.4973
755.0000,0.2134,0.3498
756.0000,0.3731,0.2365
757.0000,0.0622,0.4805
758.0000,0.1446,0.4309
759.0000,0.4021,0.2145
760.0000,0.2137,0.5585
761.0000,0.7985,0.7359
762.0000,0.8688,0.6643
763.0000,0.0773,0.2954
764.0000,0.1751,0.5913
765.0000,0.1600,0.2514
766.0000,0.0450,0.4024
767.0000,0.5609,0.6307
768.0000,0.2269,0.8327
769.0000,0.7188,0.3318
770.0000,0.5006,0.7921
771.0000,0.3424,0.4810
772.0000,0.1742,0.3202
773.0000,0.1634,0.5083
774.0000,0.7426,0.2230
775.0000,0.2543,0.3376
776.0000,0.1454,0.3564
777.0000,0.4174,0.7214
778.0000,0.5091,0.5394
779.0000,0.4170,0.7703
780.0000,0.8571,0.7705
781.0000,0.5528,0.4234
782.0000,0.2710,0.1652
783.0000,0.8462,0.5032
784.0000,0.7315,0.3880
785.0000,0.4726,0.1189
786.0000,0.7807,0.4929
787.0000,0.7345,0.7164
788.0000,0.2986,0.2825
789.0000,0.5556,0.7314
790.0000,0.1919,0.5995
791.0000,0.8421,0.6854
792.0000,0.6594,0.3417
793.0000,0.2016,0.1447
794.0000,0.9966,0.4684
795.0000,0.2975,0.0760
796.0000,0.6910,0.1642
797.0000,0.2140,0.7819
798.0000,0.9747,0.4688
799.0000,0.7884,0.4512
800.0000,0.8962,0.4966
801.0000,0.8312,0.4372
802.0000,0.6349,0.3469
803.0000,0.0582,0.3022
804.0000,0.9610,0.5910
805.0000,0.7985,0.4898
806.0000,0.1875,0.4765
807.0000,0.1631,0.7941
808.0000,0.0592,0.4774
809.0000,0.4580,0.7816
810.0000,0.1587,0.7331
811.0000,0.3581,0.2464
812.0000,0.8007,0.7615
813.0000,0.3095,0.9097
814.0000,0.7010,0.8161
815.0000,0.4529,0.4412
816.0000,0.1087,0.4616
817.0000,0.6680,0.3371
818.0000,0.2672,0.2250
819.0000,0.3725,0.1260
820.0000,0.2787,0.6712
821.0000,0.1215,0.5674
822.0000,0.5367,0.1769
823.0000,0.2752,0.2170
824.0000,0.3831,0.8722
825.0000,0.8551,0.6887
826.0000,0.6160,0.3460
827.0000,0.5852,0.3065
828.0000,0.3306,0.6356
829.0000,0.3621,0.3543
830.0000,0.3008,0.5313
831.0000,0.4265,0.0910
832.0000,0.2744,0.1324
833.0000,0.6131,0.6066
834.0000,0.3359,0.2021
835.0000,0.3290,0.3240
836.0000,0.2042,0.3577
837.0000,0.5853,0.3000
838.0000,0.4794,0.7630
839.0000,0.5751,0.0622
840.0000,0.0585,0.5205
841.0000,0.8573,0.6680
842.0000,0.3275,0.4500
843.0000,0.8812,0.6264
844.0000,0.1532,0.7242
845.0000,0.2538,0.3340
846.0000,0.8437,0.5804
847.0000,0.5513,0.4833
848.0000,0.7191,0.2258
849.0000,0.0882,0.4663
850.0000,0.1647,0.5072
851.0000,0.5801,0.8450
852.0000,0.0792,0.4240
853.0000,0.7344,0.8263
854.0000,0.5443,0.8676
855.0000,0.2436,0.2286
856.0000,0.8621,0.4608
857.0000,0.5756,0.5052
858.0000,0.7775,0.7657
859.0000,0.1030,0.4792
860.0000,0.8281,0.8813
861.0000,0.7354,0.7191
862.0000,0.2987,0.8259
863.0000,0.3959,0.4880
864.0000,0.7869,0.5516
865.0000,0.7964,0.7698
866.0000,0.5820,0.3089
867.0000,0.3243,0.2004
868.0000,0.2366,0.2183
869.0000,0.3119,0.2498
870.0000,0.0678,0.2667
871.0000,0.0516,0.6020
872.0000,0.0219,0.3966
873.0000,0.4126,0.1142
874.0000,0.8012,0.5577
875.0000,0.8835,0.8371
876.0000,0.0341,0.4144
877.0000,0.3017,0.4008
878.0000,0.7998,0.7007
879.0000,0.2381,0.6286
880.0000,0.2718,0.2169
881.0000,0.4090,0.8280
882.0000,0.3204,0.5711
883.0000,0.1578,0.5906
884.0000,0.1609,0.7111
885.0000,0.3020,0.0787
886.0000,0.4876,0.0155
887.0000,0.0597,0.3893
888.0000,0.4543,0.3784
889.0000,0.2831,0.4436
890.0000,0.6028,0.5689
891.0000,0.5554,0.2166
892.0000,0.1993,0.5314
893.0000,0.5111,0.6176
894.0000,0.1759,0.5651
895.0000,0.2282,0.7897
896.0000,0.4031,0.1346
897.0000,0.5585,0.0698
898.0000,0.7188,0.3154
899.0000,0.6919,0.3672
900.0000,0.1008,0.7536
901.0000,0.5719,0.1002
902.0000,0.8248,0.3901
903.0000,0.2353,0.2928
904.0000,0.5643,0.1597
905.0000,0.1318,0.6887
906.0000,0.5214,0.4097
907.0000,0.1469,0.3728
908.0000,0.7320,0.8243
909.0000,0.3569,0.5113
910.0000,0.1832,0.6895
911.0000,0.0861,0.3574
912.0000,0.5918,0.3408
913.0000,0.0865,0.3341
914.0000,0.5042,0.5321
915.0000,0.9151,0.5071
916.0000,0.0810,0.4303
917.0000,0.2096,0.3387
918.0000,0.3908,0.6762
919.0000,0.1203,0.4549
920.0000,0.1766,0.5959
921.0000,0.0301,0.6316
922.0000,0.5585,0.3563
923.0000,0.1866,0.5952
924.0000,0.4983,0.7298
925.0000,0.8574,0.7858
926.0000,0.3622,0.1240
927.0000,0.7135,0.3959
928.0000,0.6255,0.4498
929.0000,0.7216,0.7904
930.0000,0.5737,0.3197
931.0000,0.3697,0.1282
932.0000,0.3937,0.0559
933.0000,0.3616,0.2488
